,heart_rate,tidal_volume_adjusted,cadence,step,activity,NN_interval,temperature_celcius,time,Activity
3186,141,2706,169,7363,1.3046875,0.491,29.47164238,9:52:24,run (average 5:45/km)
3187,141,2597,169,7366,1.14453125,0.504,29.44863163,9:52:25,run (average 5:45/km)
3188,142,2991,169,7369,1.3359375,0.484,29.44863163,9:52:26,run (average 5:45/km)
3189,142,2991,169,7372,1.234375,0.495,29.47164238,9:52:27,run (average 5:45/km)
3190,142,3059,169,7374,1.24609375,0.487,29.47164238,9:52:28,run (average 5:45/km)
3191,142,2665,168,7377,1.296875,0.495,29.49465815,9:52:29,run (average 5:45/km)
3192,142,2665,168,7380,1.14453125,0.488,29.47164238,9:52:30,run (average 5:45/km)
3193,142,2842,169,7383,1.3125,0.495,29.49465815,9:52:31,run (average 5:45/km)
3194,143,2774,169,7386,1.2578125,0.491,29.47164238,9:52:32,run (average 5:45/km)
3195,143,2733,170,7388,1.20703125,0.488,29.49465815,9:52:33,run (average 5:45/km)
3196,143,2733,169,7391,1.2734375,0.491,29.47164238,9:52:34,run (average 5:45/km)
3197,143,2978,169,7394,1.26953125,0.495,29.47164238,9:52:35,run (average 5:45/km)
3198,144,2760,169,7397,1.19140625,0.496,29.49465815,9:52:36,run (average 5:45/km)
3199,144,2760,169,7400,1.26171875,0.495,29.49465815,9:52:37,run (average 5:45/km)
3200,144,2692,169,7403,1.1953125,0.495,29.47164238,9:52:38,run (average 5:45/km)
3201,144,2733,169,7405,1.23046875,0.5,29.47164238,9:52:39,run (average 5:45/km)
3202,144,2733,169,7408,1.3984375,0.487,29.47164238,9:52:40,run (average 5:45/km)
3203,144,2855,170,7411,1.1953125,0.5,29.47164238,9:52:41,run (average 5:45/km)
3204,145,4800,170,7414,1.25,0.492,29.47164238,9:52:42,run (average 5:45/km)
3205,144,4800,169,7417,1.2578125,0.5,29.49465815,9:52:43,run (average 5:45/km)
3206,145,4800,169,7419,1.22265625,0.487,29.47164238,9:52:44,run (average 5:45/km)
3207,145,4800,169,7422,1.25,0.504,29.47164238,9:52:45,run (average 5:45/km)
3208,145,2814,169,7425,1.1953125,0.495,29.44863163,9:52:46,run (average 5:45/km)
3209,145,2814,170,7428,1.15625,0.492,29.49465815,9:52:47,run (average 5:45/km)
3210,145,2814,170,7431,1.265625,0.491,29.47164238,9:52:48,run (average 5:45/km)
3211,145,2257,170,7434,1.21484375,0.495,29.47164238,9:52:49,run (average 5:45/km)
3212,145,2393,170,7436,1.203125,0.495,29.49465815,9:52:50,run (average 5:45/km)
3213,145,2393,169,7439,1.31640625,0.492,29.47164238,9:52:51,run (average 5:45/km)
3214,145,2338,169,7442,1.16015625,0.5,29.44863163,9:52:52,run (average 5:45/km)
3215,145,2461,169,7445,1.265625,0.495,29.44863163,9:52:53,run (average 5:45/km)
3216,145,2461,168,7448,1.1953125,0.5,29.44863163,9:52:54,run (average 5:45/km)
3217,145,2597,168,7450,1.21484375,0.495,29.44863163,9:52:55,run (average 5:45/km)
3218,146,2610,168,7453,1.328125,0.495,29.42562588,9:52:56,run (average 5:45/km)
3219,146,2148,169,7456,1.23046875,0.5,29.49465815,9:52:57,run (average 5:45/km)
3220,146,2148,170,7459,1.203125,0.5,29.42562588,9:52:58,run (average 5:45/km)
3221,146,3073,170,7462,1.28125,0.495,29.44863163,9:52:59,run (average 5:45/km)
3222,146,3154,170,7464,1.1875,0.5,29.42562588,9:53:00,
3223,146,3154,169,7467,1.26953125,0.5,29.42562588,9:53:01,run (average 5:45/km)
3224,146,3046,168,7470,1.30859375,0.496,29.42562588,9:53:02,run (average 5:45/km)
3225,146,2175,168,7473,1.16015625,0.5,29.42562588,9:53:03,run (average 5:45/km)
3226,147,2991,168,7476,1.25390625,0.495,29.42562588,9:53:04,run (average 5:45/km)
3227,147,2991,168,7479,1.203125,0.495,29.42562588,9:53:05,run (average 5:45/km)
3228,147,3005,169,7481,1.24609375,0.5,29.42562588,9:53:06,run (average 5:45/km)
3229,147,2379,169,7484,1.2578125,0.495,29.42562588,9:53:07,run (average 5:45/km)
3230,148,2379,169,7487,1.14453125,0.495,29.42562588,9:53:08,run (average 5:45/km)
3231,147,3086,169,7490,1.2265625,0.492,29.40262512,9:53:09,run (average 5:45/km)
3232,148,2923,169,7493,1.27734375,0.495,29.40262512,9:53:10,run (average 5:45/km)
3233,148,3018,169,7495,1.16015625,0.491,29.40262512,9:53:11,run (average 5:45/km)
3234,148,3018,169,7498,1.25,0.5,29.40262512,9:53:12,run (average 5:45/km)
3235,148,2991,169,7501,1.30078125,0.495,29.42562588,9:53:13,run (average 5:45/km)
3236,148,3018,169,7504,1.17578125,0.495,29.42562588,9:53:14,run (average 5:45/km)
3237,148,3018,169,7507,1.3046875,0.5,29.40262512,9:53:15,run (average 5:45/km)
3238,148,2869,168,7510,1.19140625,0.496,29.40262512,9:53:16,run (average 5:45/km)
3239,148,3005,168,7512,1.234375,0.495,29.40262512,9:53:17,run (average 5:45/km)
3240,148,3005,169,7515,1.3515625,0.5,29.40262512,9:53:18,run (average 5:45/km)
3241,148,3086,169,7518,1.18359375,0.495,29.40262512,9:53:19,run (average 5:45/km)
3242,148,3059,169,7521,1.265625,0.495,29.40262512,9:53:20,run (average 5:45/km)
3243,148,3059,169,7524,1.20703125,0.495,29.40262512,9:53:21,run (average 5:45/km)
3244,148,2311,169,7526,1.22265625,0.5,29.37962933,9:53:22,run (average 5:45/km)
3245,147,2420,169,7529,1.29296875,0.492,29.37962933,9:53:23,run (average 5:45/km)
3246,148,2379,169,7532,1.15234375,0.491,29.37962933,9:53:24,run (average 5:45/km)
3247,148,2379,169,7535,1.2421875,0.495,29.40262512,9:53:25,run (average 5:45/km)
3248,148,2366,168,7538,1.265625,0.495,29.40262512,9:53:26,run (average 5:45/km)
3249,148,2230,168,7540,1.2421875,0.495,29.37962933,9:53:27,run (average 5:45/km)
3250,148,2230,168,7543,1.25390625,0.496,29.37962933,9:53:28,run (average 5:45/km)
3251,148,2298,169,7546,1.24609375,0.491,29.37962933,9:53:29,run (average 5:45/km)
3252,148,2706,169,7549,1.21484375,0.5,29.37962933,9:53:30,run (average 5:45/km)
3253,147,2706,168,7552,1.265625,0.487,29.37962933,9:53:31,run (average 5:45/km)
3254,147,2352,168,7554,1.2265625,0.504,29.37962933,9:53:32,run (average 5:45/km)
3255,147,2434,169,7557,1.26953125,0.488,29.33365265,9:53:33,run (average 5:45/km)
3256,147,2325,169,7560,1.3125,0.507,29.37962933,9:53:34,run (average 5:45/km)
3257,147,2325,169,7563,1.14453125,0.496,29.37962933,9:53:35,run (average 5:45/km)
3258,147,3086,169,7566,1.35546875,0.495,29.37962933,9:53:36,run (average 5:45/km)
3259,148,2842,169,7569,1.25390625,0.495,29.37962933,9:53:37,run (average 5:45/km)
3260,148,3018,169,7571,1.22265625,0.491,29.37962933,9:53:38,run (average 5:45/km)
3261,148,3018,169,7574,1.390625,0.495,29.37962933,9:53:39,run (average 5:45/km)
3262,148,2910,168,7577,1.18359375,0.496,29.37962933,9:53:40,run (average 5:45/km)
3263,148,2556,167,7580,1.2265625,0.5,29.37962933,9:53:41,run (average 5:45/km)
3264,148,2556,167,7582,1.19921875,0.495,29.35663851,9:53:42,run (average 5:45/km)
3265,148,2447,166,7585,1.21484375,0.491,29.37962933,9:53:43,run (average 5:45/km)
3266,149,3236,166,7588,1.04296875,0.491,29.37962933,9:53:44,run (average 5:45/km)
3267,149,3236,164,7591,1.09375,0.488,29.37962933,9:53:45,run (average 5:45/km)
3268,149,3195,161,7593,0.546875,0.491,29.37962933,9:53:46,run (average 5:45/km)
3269,149,3195,157,7593,0.05078125,0.495,29.35663851,9:53:47,run (average 5:45/km)
3270,149,2162,128,7593,0.015625,0.492,29.35663851,9:53:48,run (average 5:45/km)
3271,149,2121,61,7593,0.1484375,0.491,29.37962933,9:53:49,run (average 5:45/km)
3272,149,2121,0,7596,0.7109375,0.491,29.37962933,9:53:50,run (average 5:45/km)
3273,149,4351,33,7599,1.14453125,0.492,29.37962933,9:53:51,run (average 5:45/km)
3274,149,3046,78,7601,1.20703125,0.491,29.37962933,9:53:52,run (average 5:45/km)
3275,149,3046,129,7604,1.28125,0.5,29.37962933,9:53:53,run (average 5:45/km)
3276,149,2869,164,7607,1.13671875,0.488,29.37962933,9:53:54,run (average 5:45/km)
3277,149,2964,173,7610,1.23828125,0.491,29.37962933,9:53:55,run (average 5:45/km)
3278,149,2964,170,7612,1.15234375,0.5,29.40262512,9:53:56,run (average 5:45/km)
3279,149,2896,166,7615,1.234375,0.487,29.40262512,9:53:57,run (average 5:45/km)
3280,149,3005,166,7618,1.16015625,0.496,29.40262512,9:53:58,run (average 5:45/km)
3281,148,3005,167,7621,1.15234375,0.491,29.37962933,9:53:59,run (average 5:45/km)
3282,148,2950,168,7624,1.234375,0.491,29.37962933,9:54:00,run (average 5:45/km)
3283,148,3222,168,7626,1.14453125,0.488,29.40262512,9:54:01,run (average 5:45/km)
3284,148,3018,168,7629,1.28515625,0.495,29.40262512,9:54:02,run (average 5:45/km)
3285,148,3018,167,7632,1.12890625,0.487,29.37962933,9:54:03,run (average 5:45/km)
3286,148,2978,167,7635,1.015625,0.496,29.40262512,9:54:04,run (average 5:45/km)
3287,148,3168,167,7638,1.03515625,0.495,29.40262512,9:54:05,run (average 5:45/km)
3288,148,3168,168,7640,0.9921875,0.491,29.40262512,9:54:06,run (average 5:45/km)
3289,149,3086,168,7643,1.015625,0.495,29.40262512,9:54:07,run (average 5:45/km)
3290,149,3263,169,7646,0.96484375,0.495,29.35663851,9:54:08,run (average 5:45/km)
3291,149,3263,169,7649,1.03515625,0.5,29.40262512,9:54:09,run (average 5:45/km)
3292,149,3250,169,7652,1.109375,0.5,29.40262512,9:54:10,run (average 5:45/km)
3293,149,2978,168,7654,1.02734375,0.5,29.42562588,9:54:11,run (average 5:45/km)
3294,149,2978,168,7657,1.15625,0.508,29.42562588,9:54:12,run (average 5:45/km)
3295,150,3168,168,7660,1.0078125,0.512,29.42562588,9:54:13,run (average 5:45/km)
3296,150,3290,168,7663,1.01953125,0.511,29.40262512,9:54:14,run (average 5:45/km)
3297,150,3168,167,7665,1.046875,0.504,29.42562588,9:54:15,run (average 5:45/km)
3298,150,3168,167,7668,1.0546875,0.511,29.40262512,9:54:16,run (average 5:45/km)
3299,151,3222,167,7671,1.00390625,0.504,29.42562588,9:54:17,run (average 5:45/km)
3300,151,3236,167,7674,1.03515625,0.512,29.42562588,9:54:18,run (average 5:45/km)
3301,151,3236,167,7677,1.01953125,0.511,29.42562588,9:54:19,run (average 5:45/km)
3302,151,3046,167,7679,1.05859375,0.504,29.37962933,9:54:20,run (average 5:45/km)
3303,151,3277,166,7682,1.109375,0.508,29.42562588,9:54:21,run (average 5:45/km)
3304,152,3277,167,7685,1.03515625,0.507,29.42562588,9:54:22,run (average 5:45/km)
3305,152,4677,168,7688,1.09765625,0.508,29.42562588,9:54:23,run (average 5:45/km)
3306,152,4677,168,7691,1.0859375,0.508,29.42562588,9:54:24,run (average 5:45/km)
3307,153,4677,168,7693,1.10546875,0.504,29.42562588,9:54:25,run (average 5:45/km)
3308,153,2964,168,7696,1.21484375,0.507,29.44863163,9:54:26,run (average 5:45/km)
3309,153,2964,168,7699,1.10546875,0.504,29.42562588,9:54:27,run (average 5:45/km)
3310,153,2964,166,7702,1.15625,0.512,29.44863163,9:54:28,run (average 5:45/km)
3311,153,2978,164,7704,1.19921875,0.503,29.44863163,9:54:29,run (average 5:45/km)
3312,153,3590,164,7707,1.23828125,0.512,29.44863163,9:54:30,run (average 5:45/km)
3313,153,3590,164,7710,1.1171875,0.511,29.44863163,9:54:31,run (average 5:45/km)
3314,153,3658,166,7713,1.234375,0.512,29.44863163,9:54:32,run (average 5:45/km)
3315,153,3603,166,7715,1.16015625,0.504,29.44863163,9:54:33,run (average 5:45/km)
3316,154,3603,167,7718,1.1953125,0.511,29.44863163,9:54:34,run (average 5:45/km)
3317,154,3535,168,7721,1.234375,0.508,29.42562588,9:54:35,run (average 5:45/km)
3318,154,3576,168,7724,1.0859375,0.515,29.44863163,9:54:36,run (average 5:45/km)
3319,154,3549,169,7727,1.15625,0.508,29.44863163,9:54:37,run (average 5:45/km)
3320,154,3549,169,7730,1.1640625,0.515,29.44863163,9:54:38,run (average 5:45/km)
3321,154,3508,169,7732,1.1640625,0.519,29.44863163,9:54:39,run (average 5:45/km)
3322,154,3454,169,7735,1.1796875,0.516,29.44863163,9:54:40,run (average 5:45/km)
3323,154,3454,169,7738,1.02734375,0.507,29.42562588,9:54:41,run (average 5:45/km)
3324,155,3576,168,7741,1.05078125,0.512,29.42562588,9:54:42,run (average 5:45/km)
3325,155,3426,167,7743,1.02734375,0.504,29.44863163,9:54:43,run (average 5:45/km)
3326,155,3426,166,7746,1.03515625,0.507,29.47164238,9:54:44,run (average 5:45/km)
3327,155,3209,166,7749,1,0.508,29.42562588,9:54:45,run (average 5:45/km)
3328,156,3467,167,7752,0.97265625,0.512,29.44863163,9:54:46,run (average 5:45/km)
3329,156,3467,167,7755,1,0.5,29.44863163,9:54:47,run (average 5:45/km)
3330,156,3386,166,7757,1.03125,0.507,29.42562588,9:54:48,run (average 5:45/km)
3331,156,3726,166,7760,1.01171875,0.508,29.44863163,9:54:49,run (average 5:45/km)
3332,156,3726,166,7763,0.99609375,0.519,29.44863163,9:54:50,run (average 5:45/km)
3333,156,3957,166,7766,1.0546875,0.524,29.44863163,9:54:51,run (average 5:45/km)
3334,156,3862,165,7768,1.01953125,0.524,29.44863163,9:54:52,run (average 5:45/km)
3335,156,3862,165,7771,1.140625,0.532,29.44863163,9:54:53,run (average 5:45/km)
3336,157,3930,165,7774,1.015625,0.539,29.47164238,9:54:54,run (average 5:45/km)
3337,157,3753,166,7777,1.02734375,0.543,29.42562588,9:54:55,run (average 5:45/km)
3338,157,3726,165,7779,1.09765625,0.543,29.42562588,9:54:56,run (average 5:45/km)
3339,157,3726,164,7782,1.10546875,0.543,29.44863163,9:54:57,run (average 5:45/km)
3340,157,3766,164,7785,1.0078125,0.548,29.44863163,9:54:58,run (average 5:45/km)
3341,157,3943,165,7788,1.125,0.54,29.44863163,9:54:59,run (average 5:45/km)
3342,157,3943,166,7790,1.0859375,0.535,29.44863163,9:55:00,run (average 5:45/km)
3343,157,3807,167,7793,1.08984375,0.54,29.44863163,9:55:01,run (average 5:45/km)
3344,157,3794,168,7796,1.05078125,0.527,29.44863163,9:55:02,run (average 5:45/km)
3345,158,3794,168,7799,1.09765625,0.528,29.44863163,9:55:03,run (average 5:45/km)
3346,158,3930,168,7802,1.125,0.532,29.44863163,9:55:04,run (average 5:45/km)
3347,158,3807,168,7804,1.00390625,0.524,29.44863163,9:55:05,run (average 5:45/km)
3348,158,3807,168,7807,1.109375,0.524,29.44863163,9:55:06,run (average 5:45/km)
3349,158,3875,168,7810,1.05859375,0.515,29.44863163,9:55:07,run (average 5:45/km)
3350,158,3630,167,7813,1.10546875,0.519,29.44863163,9:55:08,run (average 5:45/km)
3351,158,3766,167,7816,1.11328125,0.524,29.44863163,9:55:09,run (average 5:45/km)
3352,158,3766,167,7818,1.04296875,0.508,29.44863163,9:55:10,run (average 5:45/km)
3353,159,3889,168,7821,1,0.519,29.47164238,9:55:11,run (average 5:45/km)
3354,159,3930,169,7824,0.94921875,0.515,29.47164238,9:55:12,run (average 5:45/km)
3355,159,3930,168,7827,0.92578125,0.508,29.44863163,9:55:13,run (average 5:45/km)
3356,159,4269,167,7829,0.9140625,0.512,29.44863163,9:55:14,run (average 5:45/km)
3357,160,4242,165,7832,0.875,0.503,29.44863163,9:55:15,run (average 5:45/km)
3358,160,4242,163,7835,0.84375,0.508,29.44863163,9:55:16,run (average 5:45/km)
3359,160,4242,162,7838,0.92578125,0.508,29.47164238,9:55:17,run (average 5:45/km)
3360,160,4351,162,7840,0.9375,0.507,29.47164238,9:55:18,run (average 5:45/km)
3361,160,4351,162,7843,0.90625,0.5,29.47164238,9:55:19,run (average 5:45/km)
3362,160,4310,163,7846,1.0234375,0.508,29.44863163,9:55:20,run (average 5:45/km)
3363,161,4065,163,7848,0.9453125,0.5,29.44863163,9:55:21,run (average 5:45/km)
3364,161,4065,164,7851,1.11328125,0.5,29.44863163,9:55:22,run (average 5:45/km)
3365,161,4147,164,7854,0.98046875,0.5,29.44863163,9:55:23,run (average 5:45/km)
3366,162,3970,164,7857,1.03125,0.5,29.44863163,9:55:24,run (average 5:45/km)
3367,162,3970,164,7859,1.07421875,0.495,29.47164238,9:55:25,run (average 5:45/km)
3368,162,4732,163,7862,1.06640625,0.495,29.47164238,9:55:26,run (average 5:45/km)
3369,161,3590,163,7865,1.0859375,0.5,29.47164238,9:55:27,run (average 5:45/km)
3370,162,3590,164,7868,1.09375,0.495,29.44863163,9:55:28,run (average 5:45/km)
3371,161,4011,165,7870,1.12890625,0.492,29.47164238,9:55:29,run (average 5:45/km)
3372,162,3821,165,7873,1.0859375,0.495,29.44863163,9:55:30,run (average 5:45/km)
3373,162,3821,165,7876,1.06640625,0.5,29.44863163,9:55:31,run (average 5:45/km)
3374,162,3889,165,7879,0.99609375,0.5,29.47164238,9:55:32,run (average 5:45/km)
3375,161,3957,165,7881,1.046875,0.487,29.44863163,9:55:33,run (average 5:45/km)
3376,161,3957,165,7884,1.0703125,0.5,29.49465815,9:55:34,run (average 5:45/km)
3377,161,3862,166,7887,1.01171875,0.5,29.44863163,9:55:35,run (average 5:45/km)
3378,161,3821,166,7890,1.0625,0.496,29.44863163,9:55:36,run (average 5:45/km)
3379,161,3780,165,7892,1.0625,0.5,29.44863163,9:55:37,run (average 5:45/km)
3380,161,3780,163,7895,1.00390625,0.5,29.44863163,9:55:38,run (average 5:45/km)
3381,161,3522,164,7898,1.1328125,0.495,29.42562588,9:55:39,run (average 5:45/km)
3382,161,3603,163,7900,1.09765625,0.495,29.44863163,9:55:40,run (average 5:45/km)
3383,161,3603,162,7903,1.3125,0.491,29.42562588,9:55:41,run (average 5:45/km)
3384,161,4242,163,7906,1.20703125,0.495,29.44863163,9:55:42,run (average 5:45/km)
3385,161,3902,164,7909,1.328125,0.5,29.44863163,9:55:43,run (average 5:45/km)
3386,161,3902,165,7911,1.28125,0.496,29.44863163,9:55:44,run (average 5:45/km)
3387,161,3970,165,7914,1.41015625,0.5,29.42562588,9:55:45,run (average 5:45/km)
3388,161,3834,165,7917,1.16796875,0.495,29.44863163,9:55:46,run (average 5:45/km)
3389,161,3834,165,7920,1.28515625,0.495,29.42562588,9:55:47,run (average 5:45/km)
3390,161,3957,165,7922,1.26953125,0.495,29.42562588,9:55:48,run (average 5:45/km)
3391,161,3141,165,7925,1.27734375,0.495,29.42562588,9:55:49,run (average 5:45/km)
3392,161,3141,166,7928,1.18359375,0.5,29.42562588,9:55:50,run (average 5:45/km)
3393,161,4637,167,7931,1.2578125,0.5,29.40262512,9:55:51,run (average 5:45/km)
3394,161,3902,168,7934,1.2421875,0.5,29.40262512,9:55:52,run (average 5:45/km)
3395,160,3902,168,7936,1.2109375,0.495,29.40262512,9:55:53,run (average 5:45/km)
3396,160,4011,168,7939,1.41015625,0.5,29.40262512,9:55:54,run (average 5:45/km)
3397,160,4106,168,7942,1.19140625,0.496,29.37962933,9:55:55,run (average 5:45/km)
3398,160,4106,168,7945,1.234375,0.495,29.37962933,9:55:56,run (average 5:45/km)
3399,159,3943,168,7948,1.18359375,0.5,29.37962933,9:55:57,run (average 5:45/km)
3400,159,3780,168,7950,1.1796875,0.495,29.37962933,9:55:58,run (average 5:45/km)
3401,159,3780,167,7953,1.296875,0.491,29.37962933,9:55:59,run (average 5:45/km)
3402,159,4025,167,7956,1.1640625,0.5,29.37962933,9:56:00,run (average 5:45/km)
3403,159,3916,167,7959,1.23046875,0.492,29.37962933,9:56:01,run (average 5:45/km)
3404,158,3957,168,7961,1.203125,0.5,29.37962933,9:56:02,run (average 5:45/km)
3405,158,3957,168,7964,1.171875,0.491,29.35663851,9:56:03,run (average 5:45/km)
3406,158,4473,168,7967,1.3046875,0.504,29.37962933,9:56:04,run (average 5:45/km)
3407,158,4473,168,7970,1.1484375,0.495,29.35663851,9:56:05,run (average 5:45/km)
3408,158,3930,169,7973,1.15625,0.5,29.37962933,9:56:06,run (average 5:45/km)
3409,158,4337,169,7976,1.16015625,0.495,29.33365265,9:56:07,run (average 5:45/km)
3410,158,4337,168,7978,1.171875,0.504,29.35663851,9:56:08,run (average 5:45/km)
3411,158,4256,167,7981,1.21875,0.495,29.35663851,9:56:09,run (average 5:45/km)
3412,157,4188,167,7984,0.9921875,0.504,29.35663851,9:56:10,run (average 5:45/km)
3413,157,4188,168,7987,1.09765625,0.5,29.33365265,9:56:11,run (average 5:45/km)
3414,157,3889,167,7989,1.12890625,0.504,29.33365265,9:56:12,run (average 5:45/km)
3415,157,3943,166,7992,1.15234375,0.5,29.33365265,9:56:13,run (average 5:45/km)
3416,157,3943,166,7995,1.078125,0.504,29.33365265,9:56:14,run (average 5:45/km)
3417,157,3970,166,7998,1.1640625,0.495,29.33365265,9:56:15,run (average 5:45/km)
3418,157,4011,166,8000,1.07421875,0.504,29.33365265,9:56:16,run (average 5:45/km)
3419,158,3889,165,8003,1.17578125,0.503,29.33365265,9:56:17,run (average 5:45/km)
3420,158,3889,164,8006,1.0546875,0.5,29.33365265,9:56:18,run (average 5:45/km)
3421,158,3997,164,8009,1.14453125,0.496,29.31067172,9:56:19,run (average 5:45/km)
3422,158,3807,164,8011,1.12890625,0.5,29.31067172,9:56:20,run (average 5:45/km)
3423,158,3807,163,8014,1.24609375,0.5,29.31067172,9:56:21,run (average 5:45/km)
3424,158,3902,162,8017,1.13671875,0.5,29.31067172,9:56:22,run (average 5:45/km)
3425,158,3943,164,8020,1.265625,0.5,29.31067172,9:56:23,run (average 5:45/km)
3426,158,3943,165,8022,1.2421875,0.5,29.31067172,9:56:24,run (average 5:45/km)
3427,158,3997,165,8025,1.3828125,0.5,29.31067172,9:56:25,run (average 5:45/km)
3428,158,4133,165,8028,1.19921875,0.503,29.28769572,9:56:26,run (average 5:45/km)
3429,157,4133,166,8031,1.40234375,0.496,29.31067172,9:56:27,run (average 5:45/km)
3430,157,3698,167,8034,1.2734375,0.5,29.31067172,9:56:28,run (average 5:45/km)
3431,157,3970,168,8036,1.26171875,0.492,29.31067172,9:56:29,run (average 5:45/km)
3432,157,3970,169,8039,1.37890625,0.495,29.31067172,9:56:30,run (average 5:45/km)
3433,157,4038,169,8042,1.2109375,0.5,29.28769572,9:56:31,run (average 5:45/km)
3434,156,3970,169,8045,1.1796875,0.5,29.28769572,9:56:32,run (average 5:45/km)
3435,156,3862,169,8048,1.18359375,0.495,29.28769572,9:56:33,run (average 5:45/km)
3436,156,3862,169,8050,1.1640625,0.5,29.28769572,9:56:34,run (average 5:45/km)
3437,156,3862,169,8053,1.1796875,0.491,29.26472463,9:56:35,run (average 5:45/km)
3438,156,3997,169,8056,1.1640625,0.504,29.26472463,9:56:36,run (average 5:45/km)
3439,156,3997,169,8059,1.16796875,0.495,29.28769572,9:56:37,run (average 5:45/km)
3440,156,4038,168,8062,1.23046875,0.504,29.28769572,9:56:38,run (average 5:45/km)
3441,156,3916,168,8064,1.16015625,0.495,29.26472463,9:56:39,run (average 5:45/km)
3442,155,3943,168,8067,1.1875,0.5,29.26472463,9:56:40,run (average 5:45/km)
3443,155,3943,169,8070,1.1875,0.495,29.26472463,9:56:41,run (average 5:45/km)
3444,155,3726,169,8073,1.14453125,0.5,29.26472463,9:56:42,run (average 5:45/km)
3445,155,3875,169,8076,1.21875,0.5,29.26472463,9:56:43,run (average 5:45/km)
3446,155,3875,168,8078,1.16015625,0.5,29.26472463,9:56:44,run (average 5:45/km)
3447,155,3834,169,8081,1.1953125,0.496,29.26472463,9:56:45,run (average 5:45/km)
3448,155,4038,169,8084,1.21875,0.5,29.28769572,9:56:46,run (average 5:45/km)
3449,155,4038,169,8087,1.09375,0.5,29.26472463,9:56:47,run (average 5:45/km)
3450,155,3930,169,8090,1.23046875,0.495,29.26472463,9:56:48,run (average 5:45/km)
3451,155,4922,168,8093,1.02734375,0.503,29.24175844,9:56:49,run (average 5:45/km)
3452,155,4922,168,8095,1.1171875,0.504,29.24175844,9:56:50,run (average 5:45/km)
3453,155,4922,168,8098,1.12890625,0.508,29.24175844,9:56:51,run (average 5:45/km)
3454,155,4922,168,8101,1.02734375,0.5,29.21879714,9:56:52,run (average 5:45/km)
3455,155,4922,169,8104,1.20703125,0.5,29.21879714,9:56:53,run (average 5:45/km)
3456,155,3263,169,8106,1.15234375,0.5,29.24175844,9:56:54,run (average 5:45/km)
3457,155,3821,168,8109,1.12890625,0.5,29.24175844,9:56:55,run (average 5:45/km)
3458,155,3821,168,8112,1.140625,0.5,29.21879714,9:56:56,run (average 5:45/km)
3459,155,3902,168,8115,1.12109375,0.495,29.21879714,9:56:57,run (average 5:45/km)
3460,155,3821,168,8118,1.19921875,0.5,29.21879714,9:56:58,run (average 5:45/km)
3461,155,3726,168,8120,1.16015625,0.5,29.21879714,9:56:59,run (average 5:45/km)
3462,155,3726,167,8123,1.33203125,0.495,29.21879714,9:57:00,run (average 5:45/km)
3463,155,3671,167,8126,1.14453125,0.5,29.21879714,9:57:01,run (average 5:45/km)
3464,155,3630,168,8129,1.21484375,0.492,29.19584072,9:57:02,run (average 5:45/km)
3465,155,3630,168,8132,1.2109375,0.495,29.19584072,9:57:03,run (average 5:45/km)
3466,154,3726,169,8134,1.12109375,0.5,29.19584072,9:57:04,run (average 5:45/km)
3467,154,3807,169,8137,1.25390625,0.491,29.19584072,9:57:05,run (average 5:45/km)
3468,154,3807,168,8140,1.12109375,0.5,29.21879714,9:57:06,run (average 5:45/km)
3469,154,3685,168,8143,1.23828125,0.495,29.19584072,9:57:07,run (average 5:45/km)
3470,154,3739,167,8146,1.16015625,0.495,29.17288915,9:57:08,run (average 5:45/km)
3471,154,3739,166,8148,1.15625,0.496,29.17288915,9:57:09,run (average 5:45/km)
3472,154,3997,166,8151,1.1875,0.5,29.14994244,9:57:10,run (average 5:45/km)
3473,154,3984,166,8154,1.16015625,0.491,29.19584072,9:57:11,run (average 5:45/km)
3474,154,3671,166,8157,1.140625,0.5,29.17288915,9:57:12,run (average 5:45/km)
3475,154,3671,166,8159,1.1953125,0.495,29.17288915,9:57:13,run (average 5:45/km)
3476,154,3766,166,8162,1.29296875,0.504,29.14994244,9:57:14,run (average 5:45/km)
3477,154,3685,166,8165,1.125,0.491,29.14994244,9:57:15,run (average 5:45/km)
3478,154,3685,167,8168,1.23828125,0.495,29.12700057,9:57:16,run (average 5:45/km)
3479,154,3658,168,8171,1.21484375,0.5,29.12700057,9:57:17,run (average 5:45/km)
3480,154,3698,168,8173,1.1640625,0.496,29.12700057,9:57:18,run (average 5:45/km)
3481,154,3698,168,8176,1.33984375,0.491,29.10406352,9:57:19,run (average 5:45/km)
3482,154,3766,168,8179,1.171875,0.5,29.08113128,9:57:20,run (average 5:45/km)
3483,154,3630,169,8182,1.23828125,0.5,29.10406352,9:57:21,run (average 5:45/km)
3484,154,3576,168,8185,1.18359375,0.504,29.10406352,9:57:22,run (average 5:45/km)
3485,154,3576,168,8187,1.19140625,0.491,29.10406352,9:57:23,run (average 5:45/km)
3486,154,3726,168,8190,1.32421875,0.495,29.14994244,9:57:24,run (average 5:45/km)
3487,154,3916,168,8193,1.10546875,0.495,29.12700057,9:57:25,run (average 5:45/km)
3488,154,3916,168,8196,1.21875,0.504,29.08113128,9:57:26,run (average 5:45/km)
3489,154,3916,167,8199,1.12890625,0.495,29.08113128,9:57:27,run (average 5:45/km)
3490,153,3970,167,8201,1.12109375,0.496,29.08113128,9:57:28,run (average 5:45/km)
