,heart_rate,tidal_volume_adjusted,cadence,step,activity,NN_interval,temperature_celcius,time,Activity
2030,97,1754,113,1086,0.38671875,0.615,34.26555944,13:50:36,walk 5.5 km/h
2031,97,1754,113,1088,0.41796875,0.612,34.28987954,13:50:37,walk 5.5 km/h
2032,97,1754,114,1090,0.4296875,0.612,34.26555944,13:50:38,walk 5.5 km/h
2033,97,1754,114,1092,0.4140625,0.623,34.26555944,13:50:39,walk 5.5 km/h
2034,97,1754,114,1094,0.421875,0.612,34.26555944,13:50:40,walk 5.5 km/h
2035,97,1863,115,1096,0.44140625,0.615,34.28987954,13:50:41,walk 5.5 km/h
2036,97,1863,115,1098,0.390625,0.608,34.26555944,13:50:42,walk 5.5 km/h
2037,97,1835,114,1099,0.40234375,0.612,34.26555944,13:50:43,walk 5.5 km/h
2038,97,1835,113,1101,0.421875,0.632,34.26555944,13:50:44,walk 5.5 km/h
2039,97,1835,113,1103,0.4140625,0.635,34.26555944,13:50:45,walk 5.5 km/h
2040,97,1767,113,1105,0.3984375,0.623,34.26555944,13:50:46,walk 5.5 km/h
2041,96,1767,113,1107,0.42578125,0.628,34.26555944,13:50:47,walk 5.5 km/h
2042,96,1822,113,1109,0.41796875,0.632,34.26555944,13:50:48,walk 5.5 km/h
2043,95,1822,115,1111,0.41796875,0.623,34.24124728,13:50:49,walk 5.5 km/h
2044,94,1604,115,1113,0.421875,0.624,34.24124728,13:50:50,walk 5.5 km/h
2045,93,1604,116,1115,0.41796875,0.627,34.24124728,13:50:51,walk 5.5 km/h
2046,93,1604,116,1117,0.41015625,0.612,34.26555944,13:50:52,walk 5.5 km/h
2047,93,1604,116,1119,0.38671875,0.628,34.24124728,13:50:53,walk 5.5 km/h
2048,92,1373,115,1120,0.3828125,0.628,34.24124728,13:50:54,walk 5.5 km/h
2049,93,1373,114,1122,0.41796875,0.619,34.26555944,13:50:55,walk 5.5 km/h
2050,93,1591,113,1124,0.41796875,0.632,34.24124728,13:50:56,walk 5.5 km/h
2051,93,1591,112,1126,0.40625,0.627,34.21694305,13:50:57,walk 5.5 km/h
2052,93,1509,112,1128,0.41015625,0.64,34.24124728,13:50:58,walk 5.5 km/h
2053,94,1509,113,1130,0.4140625,0.643,34.24124728,13:50:59,walk 5.5 km/h
2054,94,1767,114,1132,0.3984375,0.644,34.21694305,13:51:00,walk 5.5 km/h
2055,94,1767,115,1134,0.421875,0.639,34.21694305,13:51:01,walk 5.5 km/h
2056,94,1767,115,1136,0.43359375,0.635,34.21694305,13:51:02,walk 5.5 km/h
2057,94,1971,115,1138,0.41015625,0.632,34.24124728,13:51:03,walk 5.5 km/h
2058,94,1971,114,1140,0.390625,0.632,34.21694305,13:51:04,walk 5.5 km/h
2059,94,1808,114,1141,0.390625,0.627,34.24124728,13:51:05,walk 5.5 km/h
2060,94,1808,113,1143,0.41015625,0.624,34.21694305,13:51:06,walk 5.5 km/h
2061,94,2012,113,1145,0.44140625,0.623,34.21694305,13:51:07,walk 5.5 km/h
2062,94,2012,113,1147,0.41796875,0.615,34.24124728,13:51:08,walk 5.5 km/h
2063,94,1890,113,1149,0.39453125,0.624,34.21694305,13:51:09,walk 5.5 km/h
2064,94,1890,114,1151,0.39453125,0.623,34.21694305,13:51:10,walk 5.5 km/h
2065,94,1767,115,1153,0.390625,0.624,34.21694305,13:51:11,walk 5.5 km/h
2066,94,1767,115,1155,0.42578125,0.619,34.21694305,13:51:12,walk 5.5 km/h
2067,94,1767,114,1157,0.41796875,0.615,34.26555944,13:51:13,walk 5.5 km/h
2068,94,1699,114,1159,0.42578125,0.599,34.21694305,13:51:14,walk 5.5 km/h
2069,94,1699,114,1161,0.421875,0.619,34.21694305,13:51:15,walk 5.5 km/h
2070,93,1455,114,1163,0.39453125,0.612,34.19264672,13:51:16,walk 5.5 km/h
2071,93,1455,114,1164,0.3984375,0.619,34.21694305,13:51:17,walk 5.5 km/h
2072,93,1305,114,1166,0.4140625,0.612,34.21694305,13:51:18,walk 5.5 km/h
2073,93,1305,114,1168,0.41796875,0.628,34.21694305,13:51:19,walk 5.5 km/h
2074,93,1577,114,1170,0.39453125,0.632,34.19264672,13:51:20,walk 5.5 km/h
2075,93,1577,114,1172,0.40234375,0.632,34.21694305,13:51:21,walk 5.5 km/h
2076,93,1332,114,1174,0.40234375,0.631,34.21694305,13:51:22,walk 5.5 km/h
2077,94,1332,114,1176,0.3984375,0.648,34.21694305,13:51:23,walk 5.5 km/h
2078,94,1427,115,1178,0.42578125,0.632,34.19264672,13:51:24,walk 5.5 km/h
2079,94,1427,115,1180,0.41796875,0.652,34.21694305,13:51:25,walk 5.5 km/h
2080,94,1387,115,1182,0.42578125,0.603,34.19264672,13:51:26,walk 5.5 km/h
2081,94,1387,114,1184,0.4453125,0.608,34.19264672,13:51:27,walk 5.5 km/h
2082,94,1387,115,1186,0.39453125,0.611,34.21694305,13:51:28,walk 5.5 km/h
2083,94,1455,115,1187,0.40625,0.612,34.19264672,13:51:29,walk 5.5 km/h
2084,94,1455,115,1189,0.43359375,0.612,34.19264672,13:51:30,walk 5.5 km/h
2085,94,1142,115,1191,0.4296875,0.619,34.19264672,13:51:31,walk 5.5 km/h
2086,94,1142,114,1193,0.38671875,0.619,34.19264672,13:51:32,walk 5.5 km/h
2087,94,1400,114,1195,0.41796875,0.62,34.16835828,13:51:33,walk 5.5 km/h
2088,94,1400,114,1197,0.3984375,0.623,34.19264672,13:51:34,walk 5.5 km/h
2089,94,1482,114,1199,0.43359375,0.628,34.16835828,13:51:35,walk 5.5 km/h
2090,94,1482,115,1201,0.40625,0.619,34.19264672,13:51:36,walk 5.5 km/h
2091,95,1686,116,1203,0.3828125,0.628,34.19264672,13:51:37,walk 5.5 km/h
2092,94,1686,116,1205,0.40234375,0.623,34.19264672,13:51:38,walk 5.5 km/h
2093,95,1863,115,1207,0.359375,0.619,34.19264672,13:51:39,walk 5.5 km/h
2094,95,1863,114,1208,0.390625,0.624,34.16835828,13:51:40,walk 5.5 km/h
2095,95,1754,112,1210,0.39453125,0.615,34.19264672,13:51:41,walk 5.5 km/h
2096,95,1754,111,1212,0.3828125,0.579,34.19264672,13:51:42,walk 5.5 km/h
2097,95,1754,111,1214,0.40625,0.584,34.19264672,13:51:43,walk 5.5 km/h
2098,95,1835,111,1216,0.39453125,0.583,34.19264672,13:51:44,walk 5.5 km/h
2099,95,1835,112,1218,0.4140625,0.583,34.19264672,13:51:45,walk 5.5 km/h
2100,95,1903,113,1220,0.41796875,0.588,34.19264672,13:51:46,walk 5.5 km/h
2101,95,1903,114,1222,0.4140625,0.588,34.19264672,13:51:47,walk 5.5 km/h
2102,95,1903,114,1224,0.38671875,0.587,34.21694305,13:51:48,walk 5.5 km/h
2103,95,1346,114,1225,0.39453125,0.599,34.19264672,13:51:49,walk 5.5 km/h
2104,95,1346,114,1227,0.421875,0.604,34.16835828,13:51:50,walk 5.5 km/h
2105,95,1332,113,1229,0.4296875,0.596,34.19264672,13:51:51,walk 5.5 km/h
2106,95,1332,113,1231,0.41015625,0.659,34.16835828,13:51:52,walk 5.5 km/h
2107,95,1414,113,1233,0.3828125,0.643,34.16835828,13:51:53,walk 5.5 km/h
2108,95,1414,115,1235,0.3984375,0.644,34.16835828,13:51:54,walk 5.5 km/h
2109,95,1455,115,1237,0.40234375,0.635,34.16835828,13:51:55,walk 5.5 km/h
2110,95,1455,116,1239,0.40625,0.628,34.16835828,13:51:56,walk 5.5 km/h
2111,95,1087,115,1241,0.43359375,0.627,34.16835828,13:51:57,walk 5.5 km/h
2112,95,1087,115,1243,0.4296875,0.619,34.16835828,13:51:58,walk 5.5 km/h
2113,95,1427,114,1245,0.38671875,0.616,34.16835828,13:51:59,walk 5.5 km/h
2114,94,1427,114,1246,0.3828125,0.623,34.16835828,13:52:00,walk 5.5 km/h
2115,94,1210,113,1248,0.40625,0.628,34.16835828,13:52:01,walk 5.5 km/h
2116,94,1210,112,1250,0.421875,0.648,34.16835828,13:52:02,walk 5.5 km/h
2117,94,1536,112,1252,0.390625,0.639,34.14407772,13:52:03,walk 5.5 km/h
2118,94,1536,112,1254,0.41015625,0.635,34.16835828,13:52:04,walk 5.5 km/h
2119,94,1536,113,1256,0.4140625,0.635,34.16835828,13:52:05,walk 5.5 km/h
2120,93,2012,115,1258,0.3984375,0.643,34.16835828,13:52:06,walk 5.5 km/h
2121,93,2012,115,1260,0.40234375,0.64,34.16835828,13:52:07,walk 5.5 km/h
2122,93,1795,115,1262,0.421875,0.643,34.14407772,13:52:08,walk 5.5 km/h
2123,93,1795,114,1264,0.44921875,0.648,34.16835828,13:52:09,walk 5.5 km/h
2124,93,1699,115,1266,0.47265625,0.643,34.16835828,13:52:10,walk 5.5 km/h
2125,93,1699,116,1268,0.4140625,0.64,34.14407772,13:52:11,walk 5.5 km/h
2126,92,1359,116,1269,0.375,0.635,34.16835828,13:52:12,walk 5.5 km/h
2127,92,1359,116,1271,0.41015625,0.632,34.14407772,13:52:13,walk 5.5 km/h
2128,92,1767,114,1273,0.421875,0.619,34.16835828,13:52:14,walk 5.5 km/h
2129,92,1767,113,1275,0.3984375,0.647,34.16835828,13:52:15,walk 5.5 km/h
2130,92,1767,112,1277,0.453125,0.635,34.16835828,13:52:16,walk 5.5 km/h
2131,93,1767,113,1279,0.421875,0.635,34.14407772,13:52:17,walk 5.5 km/h
2132,93,1767,114,1281,0.45703125,0.64,34.14407772,13:52:18,walk 5.5 km/h
2133,94,1169,115,1283,0.40625,0.632,34.16835828,13:52:19,walk 5.5 km/h
2134,94,1169,116,1285,0.41796875,0.631,34.14407772,13:52:20,walk 5.5 km/h
2135,94,1359,116,1287,0.42578125,0.624,34.14407772,13:52:21,walk 5.5 km/h
2136,94,1359,115,1289,0.4140625,0.627,34.14407772,13:52:22,walk 5.5 km/h
2137,94,1917,115,1290,0.37890625,0.628,34.14407772,13:52:23,walk 5.5 km/h
2138,94,1917,113,1292,0.4140625,0.619,34.14407772,13:52:24,walk 5.5 km/h
2139,94,1917,113,1294,0.40234375,0.628,34.14407772,13:52:25,walk 5.5 km/h
2140,94,2026,113,1296,0.37109375,0.623,34.14407772,13:52:26,walk 5.5 km/h
2141,93,2026,113,1298,0.37890625,0.616,34.14407772,13:52:27,walk 5.5 km/h
2142,93,1944,113,1300,0.4140625,0.611,34.14407772,13:52:28,walk 5.5 km/h
2143,92,1944,113,1302,0.40625,0.612,34.14407772,13:52:29,walk 5.5 km/h
2144,92,1876,113,1304,0.42578125,0.619,34.14407772,13:52:30,walk 5.5 km/h
2145,92,1876,113,1306,0.421875,0.612,34.14407772,13:52:31,walk 5.5 km/h
2146,92,1876,113,1308,0.40625,0.615,34.14407772,13:52:32,walk 5.5 km/h
2147,92,1536,113,1309,0.3984375,0.612,34.14407772,13:52:33,walk 5.5 km/h
2148,92,1536,113,1311,0.39453125,0.608,34.14407772,13:52:34,walk 5.5 km/h
2149,92,1332,113,1313,0.3984375,0.612,34.14407772,13:52:35,walk 5.5 km/h
2150,92,1332,113,1315,0.39453125,0.611,34.14407772,13:52:36,walk 5.5 km/h
2151,92,1210,114,1317,0.3828125,0.604,34.14407772,13:52:37,walk 5.5 km/h
2152,92,1210,114,1319,0.3671875,0.615,34.14407772,13:52:38,walk 5.5 km/h
2153,93,1142,114,1321,0.41015625,0.627,34.14407772,13:52:39,walk 5.5 km/h
2154,93,1142,113,1323,0.42578125,0.62,34.14407772,13:52:40,walk 5.5 km/h
2155,93,979,113,1325,0.4140625,0.623,34.11980502,13:52:41,walk 5.5 km/h
2156,94,979,114,1327,0.4296875,0.612,34.14407772,13:52:42,walk 5.5 km/h
2157,94,1169,114,1328,0.39453125,0.623,34.14407772,13:52:43,walk 5.5 km/h
2158,94,1169,114,1330,0.40625,0.62,34.14407772,13:52:44,walk 5.5 km/h
2159,94,1319,113,1332,0.40234375,0.615,34.14407772,13:52:45,walk 5.5 km/h
2160,95,1319,113,1334,0.421875,0.619,34.14407772,13:52:46,walk 5.5 km/h
2161,95,1305,113,1336,0.390625,0.615,34.11980502,13:52:47,walk 5.5 km/h
2162,95,1305,113,1338,0.40234375,0.619,34.14407772,13:52:48,walk 5.5 km/h
2163,95,1155,113,1340,0.39453125,0.619,34.14407772,13:52:49,walk 5.5 km/h
2164,95,1155,114,1342,0.4140625,0.62,34.14407772,13:52:50,walk 5.5 km/h
2165,95,1169,114,1344,0.4296875,0.632,34.14407772,13:52:51,walk 5.5 km/h
2166,96,1169,114,1346,0.40625,0.627,34.14407772,13:52:52,walk 5.5 km/h
2167,95,1523,113,1348,0.38671875,0.635,34.14407772,13:52:53,walk 5.5 km/h
2168,95,1523,113,1349,0.4140625,0.644,34.14407772,13:52:54,walk 5.5 km/h
2169,95,1523,113,1351,0.45703125,0.639,34.14407772,13:52:55,walk 5.5 km/h
2170,94,1427,114,1353,0.43359375,0.647,34.14407772,13:52:56,walk 5.5 km/h
2171,95,1427,115,1355,0.44140625,0.652,34.11980502,13:52:57,walk 5.5 km/h
2172,94,1060,115,1357,0.37890625,0.655,34.11980502,13:52:58,walk 5.5 km/h
2173,94,1060,115,1359,0.40625,0.655,34.14407772,13:52:59,walk 5.5 km/h
2174,94,1264,115,1361,0.37109375,0.648,34.11980502,13:53:00,walk 5.5 km/h
2175,94,1264,113,1363,0.41015625,0.652,34.11980502,13:53:01,walk 5.5 km/h
2176,94,1373,113,1365,0.421875,0.655,34.14407772,13:53:02,walk 5.5 km/h
2177,94,1373,113,1367,0.42578125,0.648,34.14407772,13:53:03,walk 5.5 km/h
2178,94,2039,114,1369,0.40234375,0.652,34.14407772,13:53:04,walk 5.5 km/h
2179,94,2039,114,1370,0.3828125,0.655,34.11980502,13:53:05,walk 5.5 km/h
2180,95,1767,114,1372,0.390625,0.648,34.11980502,13:53:06,walk 5.5 km/h
2181,94,1767,113,1374,0.36328125,0.647,34.11980502,13:53:07,walk 5.5 km/h
2182,94,1767,112,1376,0.37109375,0.648,34.11980502,13:53:08,walk 5.5 km/h
2183,94,1931,112,1378,0.3515625,0.648,34.11980502,13:53:09,walk 5.5 km/h
2184,94,1931,112,1380,0.37109375,0.659,34.14407772,13:53:10,walk 5.5 km/h
2185,94,1713,112,1382,0.40625,0.659,34.11980502,13:53:11,walk 5.5 km/h
2186,94,1713,112,1384,0.38671875,0.68,34.11980502,13:53:12,walk 5.5 km/h
2187,94,1563,112,1385,0.375,0.683,34.14407772,13:53:13,walk 5.5 km/h
2188,94,1563,112,1387,0.40625,0.708,34.11980502,13:53:14,walk 5.5 km/h
2189,94,1563,112,1389,0.39453125,0.699,34.11980502,13:53:15,walk 5.5 km/h
2190,95,1346,112,1391,0.43359375,0.696,34.11980502,13:53:16,walk 5.5 km/h
2191,95,1346,113,1393,0.40625,0.655,34.11980502,13:53:17,walk 5.5 km/h
2192,95,1577,115,1395,0.41015625,0.66,34.11980502,13:53:18,walk 5.5 km/h
2193,95,1577,116,1397,0.390625,0.699,34.11980502,13:53:19,walk 5.5 km/h
2194,95,1387,116,1399,0.3828125,0.711,34.14407772,13:53:20,walk 5.5 km/h
2195,94,1387,115,1401,0.39453125,0.719,34.14407772,13:53:21,walk 5.5 km/h
2196,94,1210,114,1403,0.3984375,0.708,34.11980502,13:53:22,walk 5.5 km/h
2197,94,1210,113,1405,0.3828125,0.72,34.11980502,13:53:23,walk 5.5 km/h
2198,94,1291,113,1406,0.390625,0.715,34.11980502,13:53:24,walk 5.5 km/h
2199,94,1291,112,1408,0.41796875,0.704,34.07128312,13:53:25,walk 5.5 km/h
2200,94,1536,112,1410,0.40234375,0.699,34.11980502,13:53:26,walk 5.5 km/h
2201,94,1536,113,1412,0.41015625,0.704,34.11980502,13:53:27,walk 5.5 km/h
2202,94,1495,114,1414,0.3828125,0.683,34.14407772,13:53:28,walk 5.5 km/h
2203,94,1495,115,1416,0.390625,0.675,34.14407772,13:53:29,walk 5.5 km/h
2204,94,1264,115,1418,0.36328125,0.675,34.11980502,13:53:30,walk 5.5 km/h
2205,93,1264,114,1420,0.3828125,0.676,34.11980502,13:53:31,walk 5.5 km/h
2206,93,1631,113,1422,0.390625,0.675,34.11980502,13:53:32,walk 5.5 km/h
2207,93,1631,113,1424,0.37109375,0.692,34.11980502,13:53:33,walk 5.5 km/h
2208,93,1631,113,1425,0.3671875,0.703,34.11980502,13:53:34,walk 5.5 km/h
2209,93,1305,113,1427,0.390625,0.724,34.09554016,13:53:35,walk 5.5 km/h
2210,93,1305,112,1429,0.40625,0.719,34.11980502,13:53:36,walk 5.5 km/h
2211,93,1509,111,1431,0.3515625,0.728,34.16835828,13:53:37,walk 5.5 km/h
2212,94,1509,111,1433,0.34375,0.72,34.11980502,13:53:38,walk 5.5 km/h
2213,94,1509,111,1435,0.37890625,0.703,34.11980502,13:53:39,walk 5.5 km/h
2214,94,1509,112,1437,0.41796875,0.7,34.11980502,13:53:40,walk 5.5 km/h
2215,95,2012,112,1439,0.41796875,0.699,34.11980502,13:53:41,walk 5.5 km/h
2216,95,2012,113,1441,0.421875,0.684,34.11980502,13:53:42,walk 5.5 km/h
2217,95,2012,114,1442,0.37109375,0.687,34.11980502,13:53:43,walk 5.5 km/h
2218,95,1536,114,1444,0.390625,0.688,34.09554016,13:53:44,walk 5.5 km/h
2219,95,1536,114,1446,0.41015625,0.688,34.11980502,13:53:45,walk 5.5 km/h
2220,96,1536,113,1448,0.375,0.684,34.11980502,13:53:46,walk 5.5 km/h
2221,96,2801,112,1450,0.37890625,0.692,34.11980502,13:53:47,walk 5.5 km/h
2222,97,2801,112,1452,0.41015625,0.699,34.11980502,13:53:48,walk 5.5 km/h
2223,97,2801,112,1454,0.4140625,0.695,34.14407772,13:53:49,walk 5.5 km/h
2224,97,2801,113,1456,0.44140625,0.708,34.11980502,13:53:50,walk 5.5 km/h
2225,97,1835,115,1458,0.4140625,0.704,34.11980502,13:53:51,walk 5.5 km/h
2226,97,1835,116,1460,0.390625,0.699,34.11980502,13:53:52,walk 5.5 km/h
2227,96,1672,116,1462,0.37890625,0.704,34.11980502,13:53:53,walk 5.5 km/h
2228,96,1672,115,1463,0.359375,0.739,34.11980502,13:53:54,walk 5.5 km/h
2229,96,1808,114,1465,0.37890625,0.764,34.11980502,13:53:55,walk 5.5 km/h
2230,96,1808,113,1467,0.40625,0.759,34.11980502,13:53:56,walk 5.5 km/h
2231,96,1998,113,1469,0.359375,0.751,34.11980502,13:53:57,walk 5.5 km/h
2232,96,1998,112,1471,0.3828125,0.764,34.14407772,13:53:58,walk 5.5 km/h
2233,96,1971,113,1473,0.36328125,0.78,34.11980502,13:53:59,walk 5.5 km/h
2234,96,1971,113,1475,0.38671875,0.775,34.11980502,13:54:00,walk 5.5 km/h
2235,96,2066,114,1477,0.40625,0.748,34.14407772,13:54:01,walk 5.5 km/h
2236,96,2066,114,1479,0.375,0.764,34.07128312,13:54:02,walk 5.5 km/h
2237,96,1958,114,1481,0.359375,0.771,34.11980502,13:54:03,walk 5.5 km/h
2238,95,1958,113,1482,0.390625,0.755,34.11980502,13:54:04,walk 5.5 km/h
2239,95,1863,112,1484,0.390625,0.675,34.11980502,13:54:05,walk 5.5 km/h
2240,95,1863,112,1486,0.3828125,0.672,34.11980502,13:54:06,walk 5.5 km/h
2241,95,1863,112,1488,0.38671875,0.696,34.11980502,13:54:07,walk 5.5 km/h
2242,95,1849,112,1490,0.3828125,0.711,34.11980502,13:54:08,walk 5.5 km/h
2243,94,1849,113,1492,0.375,0.715,34.11980502,13:54:09,walk 5.5 km/h
2244,94,1550,114,1494,0.4140625,0.728,34.11980502,13:54:10,walk 5.5 km/h
2245,94,1550,114,1496,0.4453125,0.743,34.11980502,13:54:11,walk 5.5 km/h
2246,94,1550,114,1498,0.44140625,0.736,34.11980502,13:54:12,walk 5.5 km/h
2247,94,1196,115,1500,0.41015625,0.739,34.11980502,13:54:13,walk 5.5 km/h
2248,94,1196,114,1501,0.40234375,0.735,34.11980502,13:54:14,walk 5.5 km/h
2249,94,1482,114,1503,0.4140625,0.744,34.11980502,13:54:15,walk 5.5 km/h
2250,94,1482,113,1505,0.43359375,0.735,34.11980502,13:54:16,walk 5.5 km/h
2251,94,1291,113,1507,0.4375,0.724,34.11980502,13:54:17,walk 5.5 km/h
2252,94,1291,114,1509,0.41796875,0.74,34.11980502,13:54:18,walk 5.5 km/h
2253,94,1509,115,1511,0.375,0.735,34.11980502,13:54:19,walk 5.5 km/h
2254,94,1509,115,1513,0.37890625,0.731,34.11980502,13:54:20,walk 5.5 km/h
2255,94,1427,115,1515,0.38671875,0.739,34.11980502,13:54:21,walk 5.5 km/h
2256,94,1427,114,1517,0.40625,0.751,34.14407772,13:54:22,walk 5.5 km/h
2257,94,1482,114,1519,0.4140625,0.76,34.11980502,13:54:23,walk 5.5 km/h
2258,94,1482,114,1521,0.38671875,0.751,34.11980502,13:54:24,walk 5.5 km/h
2259,93,1387,113,1522,0.390625,0.752,34.09554016,13:54:25,walk 5.5 km/h
2260,93,1387,113,1524,0.4296875,0.743,34.11980502,13:54:26,walk 5.5 km/h
2261,93,1672,112,1526,0.4375,0.724,34.14407772,13:54:27,walk 5.5 km/h
2262,94,1672,112,1528,0.4453125,0.716,34.09554016,13:54:28,walk 5.5 km/h
2263,94,1808,113,1530,0.4296875,0.707,34.11980502,13:54:29,walk 5.5 km/h
2264,94,1808,115,1532,0.39453125,0.692,34.11980502,13:54:30,walk 5.5 km/h
2265,94,1291,116,1534,0.3828125,0.692,34.14407772,13:54:31,walk 5.5 km/h
2266,94,1291,116,1536,0.3828125,0.711,34.09554016,13:54:32,walk 5.5 km/h
2267,94,1441,114,1538,0.421875,0.712,34.14407772,13:54:33,walk 5.5 km/h
2268,94,1441,113,1540,0.44140625,0.728,34.11980502,13:54:34,walk 5.5 km/h
2269,94,1659,113,1542,0.40234375,0.751,34.14407772,13:54:35,walk 5.5 km/h
2270,95,1659,114,1544,0.40234375,0.74,34.11980502,13:54:36,walk 5.5 km/h
2271,95,1659,115,1545,0.39453125,0.759,34.11980502,13:54:37,walk 5.5 km/h
2272,95,1251,115,1547,0.40234375,0.771,34.09554016,13:54:38,walk 5.5 km/h
2273,95,1251,115,1549,0.41796875,0.74,34.14407772,13:54:39,walk 5.5 km/h
2274,95,1155,114,1551,0.37890625,0.743,34.11980502,13:54:40,walk 5.5 km/h
2275,96,1155,113,1553,0.3984375,0.752,34.14407772,13:54:41,walk 5.5 km/h
2276,96,1332,114,1555,0.41796875,0.735,34.14407772,13:54:42,walk 5.5 km/h
2277,96,1332,115,1557,0.41015625,0.715,34.11980502,13:54:43,walk 5.5 km/h
2278,97,1155,115,1559,0.41015625,0.728,34.14407772,13:54:44,walk 5.5 km/h
2279,97,1155,116,1561,0.4296875,0.735,34.11980502,13:54:45,walk 5.5 km/h
2280,97,1550,116,1563,0.4296875,0.735,34.14407772,13:54:46,walk 5.5 km/h
2281,97,1550,116,1565,0.43359375,0.736,34.14407772,13:54:47,walk 5.5 km/h
2282,96,1346,115,1567,0.37890625,0.711,34.11980502,13:54:48,walk 5.5 km/h
2283,96,1346,115,1568,0.3828125,0.712,34.14407772,13:54:49,walk 5.5 km/h
2284,95,1591,114,1570,0.41796875,0.699,34.09554016,13:54:50,walk 5.5 km/h
2285,95,1591,113,1572,0.4296875,0.68,34.11980502,13:54:51,walk 5.5 km/h
2286,95,1509,112,1574,0.40625,0.671,34.14407772,13:54:52,walk 5.5 km/h
2287,94,1509,113,1576,0.40234375,0.667,34.09554016,13:54:53,walk 5.5 km/h
2288,94,1740,114,1578,0.41796875,0.668,34.14407772,13:54:54,walk 5.5 km/h
2289,94,1740,114,1580,0.421875,0.659,34.14407772,13:54:55,walk 5.5 km/h
2290,94,1740,115,1582,0.390625,0.675,34.14407772,13:54:56,walk 5.5 km/h
2291,94,1822,115,1584,0.421875,0.7,34.11980502,13:54:57,walk 5.5 km/h
2292,95,1822,115,1586,0.40625,0.711,34.14407772,13:54:58,walk 5.5 km/h
2293,95,1876,115,1588,0.390625,0.724,34.11980502,13:54:59,walk 5.5 km/h
2294,96,1876,115,1590,0.37890625,0.739,34.11980502,13:55:00,walk 5.5 km/h
2295,96,1849,114,1591,0.421875,0.748,34.14407772,13:55:01,walk 5.5 km/h
2296,96,1849,113,1593,0.40234375,0.731,34.14407772,13:55:02,walk 5.5 km/h
2297,95,1917,113,1595,0.42578125,0.739,34.14407772,13:55:03,walk 5.5 km/h
2298,95,1917,113,1597,0.4140625,0.739,34.14407772,13:55:04,walk 5.5 km/h
2299,95,1876,114,1599,0.3984375,0.72,34.14407772,13:55:05,walk 5.5 km/h
2300,94,1876,115,1601,0.36328125,0.711,34.14407772,13:55:06,walk 5.5 km/h
2301,94,1727,115,1603,0.3828125,0.704,34.14407772,13:55:07,walk 5.5 km/h
2302,94,1727,115,1605,0.39453125,0.695,34.16835828,13:55:08,walk 5.5 km/h
2303,93,1808,114,1607,0.43359375,0.68,34.14407772,13:55:09,walk 5.5 km/h
2304,92,1808,113,1609,0.43359375,0.687,34.14407772,13:55:10,walk 5.5 km/h
2305,92,1808,114,1611,0.421875,0.688,34.14407772,13:55:11,walk 5.5 km/h
2306,91,1944,115,1612,0.40625,0.688,34.11980502,13:55:12,walk 5.5 km/h
2307,90,1944,115,1614,0.42578125,0.68,34.16835828,13:55:13,walk 5.5 km/h
2308,93,1618,114,1616,0.43359375,0.692,34.16835828,13:55:14,walk 5.5 km/h
2309,96,1618,115,1618,0.42578125,0.703,34.14407772,13:55:15,walk 5.5 km/h
2310,96,1618,115,1620,0.43359375,0.703,34.14407772,13:55:16,walk 5.5 km/h
2311,95,1346,115,1622,0.41015625,0.716,34.14407772,13:55:17,walk 5.5 km/h
2312,97,1346,116,1624,0.40234375,0.72,34.14407772,13:55:18,walk 5.5 km/h
2313,101,1550,115,1626,0.41015625,0.715,34.14407772,13:55:19,walk 5.5 km/h
2314,109,1550,115,1628,0.39453125,0.871,34.14407772,13:55:20,walk 5.5 km/h
2315,107,1482,115,1630,0.41015625,0.896,34.16835828,13:55:21,walk 5.5 km/h
2316,110,1482,115,1632,0.4296875,0.823,34.16835828,13:55:22,walk 5.5 km/h
2317,113,1482,115,1634,0.4296875,0.811,34.14407772,13:55:23,walk 5.5 km/h
2318,117,1251,115,1636,0.40625,0.811,34.14407772,13:55:24,walk 5.5 km/h
2319,117,1251,116,1638,0.41796875,0.804,34.14407772,13:55:25,walk 5.5 km/h
2320,117,1264,116,1639,0.4140625,0.796,34.16835828,13:55:26,walk 5.5 km/h
2321,117,1264,116,1641,0.41015625,0.735,34.16835828,13:55:27,walk 5.5 km/h
2322,111,1264,115,1643,0.4296875,0.78,34.16835828,13:55:28,walk 5.5 km/h
2323,113,1264,114,1645,0.39453125,0.791,34.11980502,13:55:29,walk 5.5 km/h
2324,112,1795,114,1647,0.4375,0.788,34.16835828,13:55:30,walk 5.5 km/h
2325,108,1795,114,1649,0.3828125,0.804,34.16835828,13:55:31,walk 5.5 km/h
2326,101,1713,115,1651,0.37109375,0.807,34.16835828,13:55:32,walk 5.5 km/h
2327,102,1713,115,1653,0.41015625,0.799,34.11980502,13:55:33,walk 5.5 km/h
2328,102,1713,115,1655,0.41796875,0.8,34.14407772,13:55:34,walk 5.5 km/h
2329,100,1468,114,1657,0.4140625,0.784,34.14407772,13:55:35,walk 5.5 km/h
2330,96,1468,114,1659,0.3984375,0.771,34.16835828,13:55:36,walk 5.5 km/h
2331,96,1849,114,1660,0.3984375,0.759,34.14407772,13:55:37,walk 5.5 km/h
2332,97,1849,114,1662,0.421875,0.74,34.16835828,13:55:38,walk 5.5 km/h
2333,96,1387,113,1664,0.40234375,0.739,34.16835828,13:55:39,walk 5.5 km/h
2334,96,1387,113,1666,0.375,0.735,34.16835828,13:55:40,walk 5.5 km/h
